,id,gene_short_name,num_cells_expressed,use_for_ordering
ENSMUSG00000042804,ENSMUSG00000042804,Gpr153,4472,FALSE
ENSMUSG00000028946,ENSMUSG00000028946,Hes3,20,FALSE
ENSMUSG00000039662,ENSMUSG00000039662,Icmt,12784,FALSE
ENSMUSG00000058498,ENSMUSG00000058498,Rnf207,2002,FALSE
ENSMUSG00000028936,ENSMUSG00000028936,Rpl22,36126,TRUE
ENSMUSG00000005045,ENSMUSG00000005045,Chd5,501,FALSE
ENSMUSG00000028931,ENSMUSG00000028931,Kcnab2,655,FALSE
ENSMUSG00000090057,ENSMUSG00000090057,Gm16333,2,FALSE
ENSMUSG00000039577,ENSMUSG00000039577,Nphp4,1083,FALSE
ENSMUSG00000073699,ENSMUSG00000073699,Gm833,0,FALSE
ENSMUSG00000085648,ENSMUSG00000085648,Gm13173,1,FALSE
ENSMUSG00000087454,ENSMUSG00000087454,Gm13174,1,FALSE
ENSMUSG00000039546,ENSMUSG00000039546,Ajap1,633,FALSE
ENSMUSG00000085390,ENSMUSG00000085390,Gm13115,0,FALSE
ENSMUSG00000086272,ENSMUSG00000086272,BC039966,382,FALSE
ENSMUSG00000047613,ENSMUSG00000047613,A430005L14Rik,22027,FALSE
ENSMUSG00000029027,ENSMUSG00000029027,Dffb,4450,FALSE
ENSMUSG00000039523,ENSMUSG00000039523,Cep104,9080,FALSE
ENSMUSG00000029028,ENSMUSG00000029028,Lrrc47,16482,FALSE
ENSMUSG00000078350,ENSMUSG00000078350,Smim1,22751,FALSE
ENSMUSG00000039492,ENSMUSG00000039492,Ccdc27,10,FALSE
ENSMUSG00000029026,ENSMUSG00000029026,Trp73,861,FALSE
ENSMUSG00000087071,ENSMUSG00000087071,Trp73os,14,FALSE
ENSMUSG00000029029,ENSMUSG00000029029,Wrap73,11121,FALSE
ENSMUSG00000029030,ENSMUSG00000029030,Tprgl,23851,FALSE
ENSMUSG00000057751,ENSMUSG00000057751,Megf6,1060,FALSE
ENSMUSG00000029032,ENSMUSG00000029032,Arhgef16,5459,FALSE
ENSMUSG00000039410,ENSMUSG00000039410,Prdm16,3826,FALSE
ENSMUSG00000097871,ENSMUSG00000097871,B230104I21Rik,30,FALSE
ENSMUSG00000086565,ENSMUSG00000086565,Gm13133,1,FALSE
ENSMUSG00000084987,ENSMUSG00000084987,Gm13134,64,FALSE
ENSMUSG00000085069,ENSMUSG00000085069,Gm13111,117,FALSE
ENSMUSG00000098424,ENSMUSG00000098424,Gm27202,0,FALSE
ENSMUSG00000051276,ENSMUSG00000051276,Actrt2,2,FALSE
ENSMUSG00000046637,ENSMUSG00000046637,Ttc34,206,FALSE
ENSMUSG00000087437,ENSMUSG00000087437,Gm13112,20,FALSE
ENSMUSG00000058183,ENSMUSG00000058183,Mmel1,571,FALSE
ENSMUSG00000029059,ENSMUSG00000029059,Fam213b,10848,FALSE
ENSMUSG00000042333,ENSMUSG00000042333,Tnfrsf14,12,FALSE
ENSMUSG00000048001,ENSMUSG00000048001,Hes5,27,FALSE
ENSMUSG00000029056,ENSMUSG00000029056,Pank4,2684,FALSE
ENSMUSG00000029055,ENSMUSG00000029055,Plch2,259,FALSE
ENSMUSG00000073686,ENSMUSG00000073686,Gm10564,3,FALSE
ENSMUSG00000029047,ENSMUSG00000029047,Pex10,7863,FALSE
ENSMUSG00000029048,ENSMUSG00000029048,Rer1,34054,FALSE
ENSMUSG00000029049,ENSMUSG00000029049,Morn1,907,FALSE
ENSMUSG00000029050,ENSMUSG00000029050,Ski,17712,FALSE
ENSMUSG00000073684,ENSMUSG00000073684,Faap20,14259,FALSE
ENSMUSG00000029053,ENSMUSG00000029053,Prkcz,23240,TRUE
ENSMUSG00000098729,ENSMUSG00000098729,Gm27200,164,FALSE
ENSMUSG00000029054,ENSMUSG00000029054,Gabrd,230,FALSE
ENSMUSG00000078490,ENSMUSG00000078490,Cfap74,968,FALSE
ENSMUSG00000023153,ENSMUSG00000023153,Tmem52,1542,FALSE
ENSMUSG00000029064,ENSMUSG00000029064,Gnb1,34692,FALSE
ENSMUSG00000029063,ENSMUSG00000029063,Nadk,26682,FALSE
ENSMUSG00000042202,ENSMUSG00000042202,Slc35e2,10095,FALSE
ENSMUSG00000073682,ENSMUSG00000073682,Gm10563,0,FALSE
ENSMUSG00000085063,ENSMUSG00000085063,Gm16024,1,FALSE
ENSMUSG00000029062,ENSMUSG00000029062,Cdk11b,25651,FALSE
ENSMUSG00000029061,ENSMUSG00000029061,Mmp23,8271,FALSE
ENSMUSG00000029060,ENSMUSG00000029060,Mib2,8887,FALSE
ENSMUSG00000074738,ENSMUSG00000074738,B930041F14Rik,9191,FALSE
ENSMUSG00000029038,ENSMUSG00000029038,Ssu72,32555,FALSE
ENSMUSG00000096221,ENSMUSG00000096221,1500002C15Rik,1030,FALSE
ENSMUSG00000084845,ENSMUSG00000084845,Tmem240,833,FALSE
ENSMUSG00000029036,ENSMUSG00000029036,Atad3a,19356,FALSE
ENSMUSG00000054514,ENSMUSG00000054514,Atad3aos,617,FALSE
ENSMUSG00000042116,ENSMUSG00000042116,Vwa1,1502,FALSE
ENSMUSG00000097728,ENSMUSG00000097728,Gm26840,67,FALSE
ENSMUSG00000073680,ENSMUSG00000073680,Tmem88b,111,FALSE
ENSMUSG00000078487,ENSMUSG00000078487,Ankrd65,83,FALSE
ENSMUSG00000029066,ENSMUSG00000029066,Mrpl20,33750,FALSE
ENSMUSG00000029068,ENSMUSG00000029068,Ccnl2,27764,FALSE
ENSMUSG00000065990,ENSMUSG00000065990,Aurkaip1,33874,FALSE
ENSMUSG00000073679,ENSMUSG00000073679,Mxra8os,3,FALSE
ENSMUSG00000029070,ENSMUSG00000029070,Mxra8,10169,FALSE
ENSMUSG00000029071,ENSMUSG00000029071,Dvl1,8033,FALSE
ENSMUSG00000029072,ENSMUSG00000029072,Tas1r3,121,FALSE
ENSMUSG00000029073,ENSMUSG00000029073,Cptp,8117,FALSE
ENSMUSG00000029034,ENSMUSG00000029034,Cpsf3l,17193,FALSE
ENSMUSG00000051557,ENSMUSG00000051557,Pusl1,15582,FALSE
ENSMUSG00000029033,ENSMUSG00000029033,Acap3,4610,FALSE
ENSMUSG00000023286,ENSMUSG00000023286,Ube2j2,31367,FALSE
ENSMUSG00000023571,ENSMUSG00000023571,Fam132a,11293,TRUE
ENSMUSG00000050796,ENSMUSG00000050796,B3galt6,7402,FALSE
ENSMUSG00000029076,ENSMUSG00000029076,Sdf4,33348,FALSE
ENSMUSG00000029075,ENSMUSG00000029075,Tnfrsf4,826,FALSE
ENSMUSG00000087381,ENSMUSG00000087381,Gm16008,92,FALSE
ENSMUSG00000041954,ENSMUSG00000041954,Tnfrsf18,427,FALSE
ENSMUSG00000029074,ENSMUSG00000029074,Ttll10,998,FALSE
ENSMUSG00000059939,ENSMUSG00000059939,9430015G10Rik,8587,FALSE
ENSMUSG00000041936,ENSMUSG00000041936,Agrn,18982,FALSE
ENSMUSG00000035692,ENSMUSG00000035692,Isg15,11554,TRUE
ENSMUSG00000078349,ENSMUSG00000078349,AW011738,597,FALSE
ENSMUSG00000078486,ENSMUSG00000078486,Perm1,13,FALSE
ENSMUSG00000078485,ENSMUSG00000078485,Plekhn1,862,FALSE
ENSMUSG00000078484,ENSMUSG00000078484,Klhl17,3270,FALSE
ENSMUSG00000095567,ENSMUSG00000095567,Noc2l,21860,FALSE
ENSMUSG00000096351,ENSMUSG00000096351,Samd11,405,FALSE
ENSMUSG00000096042,ENSMUSG00000096042,Vmn2r125,1,FALSE
ENSMUSG00000106658,ENSMUSG00000106658,Gm42426,2,FALSE
ENSMUSG00000040274,ENSMUSG00000040274,Cdk6,10834,FALSE
ENSMUSG00000106588,ENSMUSG00000106588,Gm17590,37,FALSE
ENSMUSG00000105534,ENSMUSG00000105534,Gm42435,4,FALSE
ENSMUSG00000058503,ENSMUSG00000058503,Fam133b,20901,FALSE
ENSMUSG00000008307,ENSMUSG00000008307,1700109H08Rik,373,FALSE
ENSMUSG00000040302,ENSMUSG00000040302,Rbm48,7403,FALSE
ENSMUSG00000104891,ENSMUSG00000104891,2510017J16Rik,1461,FALSE
ENSMUSG00000005907,ENSMUSG00000005907,Pex1,6547,FALSE
ENSMUSG00000105130,ENSMUSG00000105130,Gm43825,47,FALSE
ENSMUSG00000104950,ENSMUSG00000104950,4833413G10Rik,275,FALSE
ENSMUSG00000007415,ENSMUSG00000007415,Gatad1,26053,FALSE
ENSMUSG00000014529,ENSMUSG00000014529,Tmbim7,0,FALSE
ENSMUSG00000040351,ENSMUSG00000040351,Ankib1,7794,FALSE
ENSMUSG00000000600,ENSMUSG00000000600,Krit1,23229,FALSE
ENSMUSG00000040367,ENSMUSG00000040367,Lrrd1,178,FALSE
ENSMUSG00000040429,ENSMUSG00000040429,Mterf1a,1969,FALSE
ENSMUSG00000040407,ENSMUSG00000040407,Akap9,17398,FALSE
ENSMUSG00000001467,ENSMUSG00000001467,Cyp51,16957,FALSE
ENSMUSG00000053178,ENSMUSG00000053178,Mterf1b,351,FALSE
ENSMUSG00000044674,ENSMUSG00000044674,Fzd1,7104,FALSE
ENSMUSG00000105560,ENSMUSG00000105560,Gm42744,2,FALSE
ENSMUSG00000028926,ENSMUSG00000028926,Cdk14,4174,FALSE
ENSMUSG00000079666,ENSMUSG00000079666,1700015F17Rik,104,FALSE
ENSMUSG00000046798,ENSMUSG00000046798,Cldn12,8327,FALSE
ENSMUSG00000040464,ENSMUSG00000040464,Gtpbp10,6861,FALSE
ENSMUSG00000073234,ENSMUSG00000073234,Gm8773,801,FALSE
ENSMUSG00000040473,ENSMUSG00000040473,Cfap69,836,FALSE
ENSMUSG00000015653,ENSMUSG00000015653,Steap2,4546,FALSE
ENSMUSG00000015652,ENSMUSG00000015652,Steap1,2895,FALSE
ENSMUSG00000097554,ENSMUSG00000097554,Gm26825,10162,FALSE
ENSMUSG00000106064,ENSMUSG00000106064,Gm43325,0,FALSE
ENSMUSG00000092094,ENSMUSG00000092094,Zfp804b,4,FALSE
ENSMUSG00000040514,ENSMUSG00000040514,4921511H03Rik,2,FALSE
ENSMUSG00000105068,ENSMUSG00000105068,Gm42950,22,FALSE
ENSMUSG00000012428,ENSMUSG00000012428,Steap4,305,FALSE
ENSMUSG00000086528,ENSMUSG00000086528,Gm15731,21,FALSE
ENSMUSG00000003161,ENSMUSG00000003161,Sri,26086,TRUE
ENSMUSG00000040537,ENSMUSG00000040537,Adam22,2461,FALSE
ENSMUSG00000002297,ENSMUSG00000002297,Dbf4,15994,FALSE
ENSMUSG00000054099,ENSMUSG00000054099,Slc25a40,5338,FALSE
ENSMUSG00000040570,ENSMUSG00000040570,Rundc3b,1453,FALSE
ENSMUSG00000040584,ENSMUSG00000040584,Abcb1a,3885,FALSE
ENSMUSG00000097279,ENSMUSG00000097279,Gm5106,11,FALSE
ENSMUSG00000028970,ENSMUSG00000028970,Abcb1b,6351,FALSE
ENSMUSG00000042476,ENSMUSG00000042476,Abcb4,563,FALSE
ENSMUSG00000003623,ENSMUSG00000003623,Crot,11523,FALSE
ENSMUSG00000084923,ENSMUSG00000084923,Gm15611,21,FALSE
ENSMUSG00000079659,ENSMUSG00000079659,Tmem243,8260,FALSE
ENSMUSG00000042508,ENSMUSG00000042508,Dmtf1,12943,FALSE
ENSMUSG00000089926,ENSMUSG00000089926,Gm15734,2,FALSE
ENSMUSG00000056004,ENSMUSG00000056004,9330182L06Rik,716,FALSE
ENSMUSG00000003974,ENSMUSG00000003974,Grm3,10,FALSE
ENSMUSG00000073226,ENSMUSG00000073226,Gm10482,160,FALSE
ENSMUSG00000069355,ENSMUSG00000069355,Gm5152,8,FALSE
ENSMUSG00000105157,ENSMUSG00000105157,Gm42831,0,FALSE
ENSMUSG00000091422,ENSMUSG00000091422,Gm6455,0,FALSE
ENSMUSG00000106652,ENSMUSG00000106652,Gm43358,0,FALSE
ENSMUSG00000095710,ENSMUSG00000095710,Gm8871,0,FALSE
ENSMUSG00000091933,ENSMUSG00000091933,Gm8857,0,FALSE
ENSMUSG00000105978,ENSMUSG00000105978,Gm43492,0,FALSE
ENSMUSG00000106506,ENSMUSG00000106506,4930558F17Rik,0,FALSE
ENSMUSG00000094025,ENSMUSG00000094025,Gm8879,0,FALSE
ENSMUSG00000104982,ENSMUSG00000104982,Gm43643,0,FALSE
ENSMUSG00000095918,ENSMUSG00000095918,Gm5861,11,FALSE
ENSMUSG00000104811,ENSMUSG00000104811,Gm43644,0,FALSE
ENSMUSG00000096846,ENSMUSG00000096846,Gm8890,0,FALSE
ENSMUSG00000106148,ENSMUSG00000106148,Gm43641,0,FALSE
ENSMUSG00000095829,ENSMUSG00000095829,Speer1,0,FALSE
ENSMUSG00000106034,ENSMUSG00000106034,Gm43642,0,FALSE
ENSMUSG00000096732,ENSMUSG00000096732,Gm8897,0,FALSE
ENSMUSG00000105688,ENSMUSG00000105688,Gm34082,0,FALSE
ENSMUSG00000095296,ENSMUSG00000095296,Gm8906,0,FALSE
ENSMUSG00000104789,ENSMUSG00000104789,Gm43640,0,FALSE
ENSMUSG00000091903,ENSMUSG00000091903,Gm6460,0,FALSE
ENSMUSG00000105299,ENSMUSG00000105299,Gm43639,0,FALSE
ENSMUSG00000094105,ENSMUSG00000094105,Gm8922,0,FALSE
ENSMUSG00000099391,ENSMUSG00000099391,1700003C15Rik,2,FALSE
ENSMUSG00000094205,ENSMUSG00000094205,Gm8926,0,FALSE
ENSMUSG00000105479,ENSMUSG00000105479,Gm43132,0,FALSE
ENSMUSG00000094036,ENSMUSG00000094036,Gm6465,0,FALSE
ENSMUSG00000106026,ENSMUSG00000106026,Gm43131,0,FALSE
ENSMUSG00000067848,ENSMUSG00000067848,4933402N22Rik,4,FALSE
ENSMUSG00000099516,ENSMUSG00000099516,Gm29066,15,FALSE
ENSMUSG00000104941,ENSMUSG00000104941,Gm8953,149,FALSE
ENSMUSG00000040254,ENSMUSG00000040254,Sema3d,316,FALSE
ENSMUSG00000028883,ENSMUSG00000028883,Sema3a,2478,FALSE
ENSMUSG00000104638,ENSMUSG00000104638,Gm43716,0,FALSE
ENSMUSG00000067855,ENSMUSG00000067855,Speer3,33,FALSE
ENSMUSG00000063531,ENSMUSG00000063531,Sema3e,1200,FALSE
ENSMUSG00000085352,ENSMUSG00000085352,Gm4128,1,FALSE
ENSMUSG00000061601,ENSMUSG00000061601,Pclo,94,FALSE
ENSMUSG00000097976,ENSMUSG00000097976,Gm26918,0,FALSE
ENSMUSG00000098233,ENSMUSG00000098233,Gm26954,0,FALSE
ENSMUSG00000033219,ENSMUSG00000033219,Gm9758,4,FALSE
ENSMUSG00000091255,ENSMUSG00000091255,Speer4e,159,FALSE
ENSMUSG00000072188,ENSMUSG00000072188,Gm10354,121,FALSE
ENSMUSG00000091897,ENSMUSG00000091897,Gm17019,2,FALSE
ENSMUSG00000106004,ENSMUSG00000106004,Gm43391,126,FALSE
ENSMUSG00000099762,ENSMUSG00000099762,Gm21149,11,FALSE
ENSMUSG00000094230,ENSMUSG00000094230,Gm21847,112,FALSE
ENSMUSG00000106445,ENSMUSG00000106445,Gm21190,25,FALSE
ENSMUSG00000105300,ENSMUSG00000105300,Gm30613,3,FALSE
ENSMUSG00000096878,ENSMUSG00000096878,Gm21083,56,FALSE
ENSMUSG00000070933,ENSMUSG00000070933,Speer4d,6,FALSE
ENSMUSG00000069720,ENSMUSG00000069720,4930572O03Rik,3,FALSE
ENSMUSG00000089871,ENSMUSG00000089871,Speer4cos,14,FALSE
ENSMUSG00000073208,ENSMUSG00000073208,Speer4c,43,FALSE
ENSMUSG00000105185,ENSMUSG00000105185,4930519H02Rik,1,FALSE
ENSMUSG00000096936,ENSMUSG00000096936,Gm3510,6,FALSE
ENSMUSG00000040118,ENSMUSG00000040118,Cacna2d1,3372,FALSE
ENSMUSG00000104886,ENSMUSG00000104886,Gm43000,0,FALSE
ENSMUSG00000028864,ENSMUSG00000028864,Hgf,115,FALSE
ENSMUSG00000099854,ENSMUSG00000099854,Gm28710,2,FALSE
ENSMUSG00000091827,ENSMUSG00000091827,Speer4f2,31,FALSE
ENSMUSG00000058643,ENSMUSG00000058643,Speer4f1,10,FALSE
ENSMUSG00000028780,ENSMUSG00000028780,Sema3c,3635,FALSE
ENSMUSG00000002944,ENSMUSG00000002944,Cd36,239,FALSE
ENSMUSG00000028777,ENSMUSG00000028777,Gnat3,2,FALSE
ENSMUSG00000057614,ENSMUSG00000057614,Gnai1,5237,FALSE
ENSMUSG00000104718,ENSMUSG00000104718,Gm43030,1,FALSE
ENSMUSG00000097626,ENSMUSG00000097626,4921504A21Rik,175,FALSE
ENSMUSG00000040003,ENSMUSG00000040003,Magi2,2026,FALSE
ENSMUSG00000039987,ENSMUSG00000039987,Phtf2,5627,FALSE
ENSMUSG00000045435,ENSMUSG00000045435,Tmem60,27689,FALSE
ENSMUSG00000039968,ENSMUSG00000039968,Rsbn1l,18051,FALSE
ENSMUSG00000101013,ENSMUSG00000101013,A630072M18Rik,2586,FALSE
ENSMUSG00000028771,ENSMUSG00000028771,Ptpn12,11090,FALSE
ENSMUSG00000039934,ENSMUSG00000039934,Gsap,1706,FALSE
ENSMUSG00000064280,ENSMUSG00000064280,Ccdc146,196,FALSE
ENSMUSG00000039899,ENSMUSG00000039899,Fgl2,472,FALSE
ENSMUSG00000047221,ENSMUSG00000047221,Fam185a,2205,FALSE
ENSMUSG00000048520,ENSMUSG00000048520,Fbxl13,120,FALSE
ENSMUSG00000039883,ENSMUSG00000039883,Lrrc17,1710,FALSE
ENSMUSG00000038525,ENSMUSG00000038525,Armc10,16486,FALSE
ENSMUSG00000044968,ENSMUSG00000044968,Napepld,5637,FALSE
ENSMUSG00000029017,ENSMUSG00000029017,Pmpcb,18536,FALSE
ENSMUSG00000029014,ENSMUSG00000029014,Dnajc2,26464,FALSE
ENSMUSG00000028932,ENSMUSG00000028932,Psmc2,23422,FALSE
ENSMUSG00000029015,ENSMUSG00000029015,Slc26a5,7,FALSE
ENSMUSG00000042453,ENSMUSG00000042453,Reln,704,FALSE
ENSMUSG00000073152,ENSMUSG00000073152,Gm10475,4,FALSE
ENSMUSG00000090226,ENSMUSG00000090226,Gm16110,1,FALSE
ENSMUSG00000105106,ENSMUSG00000105106,Gm43657,2,FALSE
ENSMUSG00000029012,ENSMUSG00000029012,Orc5,10445,FALSE
ENSMUSG00000097207,ENSMUSG00000097207,6030443J06Rik,695,FALSE
ENSMUSG00000105076,ENSMUSG00000105076,A930003O13Rik,25,FALSE
ENSMUSG00000106379,ENSMUSG00000106379,Lhfpl3,415,FALSE
ENSMUSG00000104866,ENSMUSG00000104866,Gm42948,1,FALSE
ENSMUSG00000105254,ENSMUSG00000105254,Gm42951,103,FALSE
ENSMUSG00000073147,ENSMUSG00000073147,5031425E22Rik,10553,FALSE
ENSMUSG00000106269,ENSMUSG00000106269,4930580E04Rik,36,FALSE
ENSMUSG00000029004,ENSMUSG00000029004,Kmt2e,19282,FALSE
ENSMUSG00000062604,ENSMUSG00000062604,Srpk2,18579,FALSE
ENSMUSG00000057541,ENSMUSG00000057541,Pus7,8306,FALSE
ENSMUSG00000028999,ENSMUSG00000028999,Rint1,13485,FALSE
ENSMUSG00000028998,ENSMUSG00000028998,Tomm7,35823,FALSE
ENSMUSG00000097180,ENSMUSG00000097180,2700038G22Rik,9671,FALSE
ENSMUSG00000028995,ENSMUSG00000028995,Fam126a,8327,FALSE
ENSMUSG00000028986,ENSMUSG00000028986,Klhl7,4606,FALSE
ENSMUSG00000048439,ENSMUSG00000048439,Nupl2,3786,FALSE
ENSMUSG00000038319,ENSMUSG00000038319,Kcnh2,1299,FALSE
ENSMUSG00000086729,ENSMUSG00000086729,Gm15589,0,FALSE
ENSMUSG00000028978,ENSMUSG00000028978,Nos3,750,FALSE
ENSMUSG00000086769,ENSMUSG00000086769,Gm15587,6,FALSE
ENSMUSG00000038295,ENSMUSG00000038295,Atg9b,1742,FALSE
ENSMUSG00000028973,ENSMUSG00000028973,Abcb8,8174,FALSE
ENSMUSG00000038276,ENSMUSG00000038276,Asic3,768,FALSE
ENSMUSG00000028969,ENSMUSG00000028969,Cdk5,14726,FALSE
ENSMUSG00000028962,ENSMUSG00000028962,Slc4a2,16645,FALSE
ENSMUSG00000028959,ENSMUSG00000028959,Fastk,27649,FALSE
ENSMUSG00000028958,ENSMUSG00000028958,Tmub1,9837,FALSE
ENSMUSG00000105858,ENSMUSG00000105858,2310074N15Rik,443,FALSE
ENSMUSG00000023353,ENSMUSG00000023353,Agap3,12055,FALSE
ENSMUSG00000067724,ENSMUSG00000067724,Gbx1,175,FALSE
ENSMUSG00000038204,ENSMUSG00000038204,Asb10,56,FALSE
ENSMUSG00000038199,ENSMUSG00000038199,4931409K22Rik,31,FALSE
ENSMUSG00000028953,ENSMUSG00000028953,Abcf2,19649,FALSE
ENSMUSG00000038181,ENSMUSG00000038181,Chpf2,15323,FALSE
ENSMUSG00000028949,ENSMUSG00000028949,Smarcd3,9664,FALSE
ENSMUSG00000028954,ENSMUSG00000028954,Nub1,20104,FALSE
ENSMUSG00000097275,ENSMUSG00000097275,Gm26648,578,FALSE
ENSMUSG00000055235,ENSMUSG00000055235,Wdr86,3163,FALSE
ENSMUSG00000038135,ENSMUSG00000038135,Crygn,1063,FALSE
ENSMUSG00000028945,ENSMUSG00000028945,Rheb,32930,FALSE
ENSMUSG00000028944,ENSMUSG00000028944,Prkag2,10658,FALSE
ENSMUSG00000087314,ENSMUSG00000087314,Prkag2os2,36,FALSE
ENSMUSG00000086446,ENSMUSG00000086446,Prkag2os1,8,FALSE
ENSMUSG00000059631,ENSMUSG00000059631,1500035N22Rik,171,FALSE
ENSMUSG00000028938,ENSMUSG00000028938,Galntl5,83,FALSE
ENSMUSG00000038072,ENSMUSG00000038072,Galnt11,11901,FALSE
ENSMUSG00000054116,ENSMUSG00000054116,E130116L18Rik,3,FALSE
ENSMUSG00000038056,ENSMUSG00000038056,Kmt2c,23484,FALSE
ENSMUSG00000097236,ENSMUSG00000097236,4831440E17Rik,423,FALSE
ENSMUSG00000038044,ENSMUSG00000038044,Cct8l1,33,FALSE
ENSMUSG00000101856,ENSMUSG00000101856,1700096K18Rik,10067,FALSE
ENSMUSG00000059244,ENSMUSG00000059244,Gm10062,79,FALSE
ENSMUSG00000106144,ENSMUSG00000106144,Gm43972,10,FALSE
ENSMUSG00000028933,ENSMUSG00000028933,Xrcc2,6142,FALSE
ENSMUSG00000056367,ENSMUSG00000056367,Actr3b,4750,FALSE
ENSMUSG00000104824,ENSMUSG00000104824,Gm21663,0,FALSE
ENSMUSG00000095550,ENSMUSG00000095550,Gm21671,2,FALSE
ENSMUSG00000106627,ENSMUSG00000106627,Gm21680,2,FALSE
ENSMUSG00000096045,ENSMUSG00000096045,Gm21698,0,FALSE
ENSMUSG00000091049,ENSMUSG00000091049,Gm1979,0,FALSE
ENSMUSG00000067700,ENSMUSG00000067700,Gm5862,0,FALSE
ENSMUSG00000073119,ENSMUSG00000073119,Speer4a,12,FALSE
ENSMUSG00000073117,ENSMUSG00000073117,Gm7347,1,FALSE
ENSMUSG00000073116,ENSMUSG00000073116,Gm10471,3,FALSE
ENSMUSG00000051940,ENSMUSG00000051940,5031410I06Rik,0,FALSE
ENSMUSG00000067698,ENSMUSG00000067698,Gm10220,1,FALSE
ENSMUSG00000059645,ENSMUSG00000059645,Gm7361,125,FALSE
ENSMUSG00000029044,ENSMUSG00000029044,4930584F24Rik,10,FALSE
ENSMUSG00000061576,ENSMUSG00000061576,Dpp6,896,FALSE
ENSMUSG00000048703,ENSMUSG00000048703,Speer4b,3,FALSE
ENSMUSG00000086505,ENSMUSG00000086505,Gm16058,17,FALSE
ENSMUSG00000002221,ENSMUSG00000002221,Paxip1,12241,FALSE
ENSMUSG00000039106,ENSMUSG00000039106,Htr5a,11,FALSE
ENSMUSG00000097673,ENSMUSG00000097673,Gm26608,185,FALSE
ENSMUSG00000045294,ENSMUSG00000045294,Insig1,18722,FALSE
ENSMUSG00000039095,ENSMUSG00000039095,En2,671,FALSE
ENSMUSG00000044681,ENSMUSG00000044681,Cnpy1,1220,FALSE
ENSMUSG00000048271,ENSMUSG00000048271,Rbm33,13861,FALSE
ENSMUSG00000002633,ENSMUSG00000002633,Shh,386,FALSE
ENSMUSG00000097726,ENSMUSG00000097726,9530036O11Rik,401,FALSE
ENSMUSG00000097453,ENSMUSG00000097453,Gm26894,343,FALSE
ENSMUSG00000029130,ENSMUSG00000029130,Rnf32,1874,FALSE
ENSMUSG00000010721,ENSMUSG00000010721,Lmbr1,9510,FALSE
ENSMUSG00000097561,ENSMUSG00000097561,4632411P08Rik,999,FALSE
ENSMUSG00000001569,ENSMUSG00000001569,Nom1,16031,FALSE
ENSMUSG00000001566,ENSMUSG00000001566,Mnx1,701,FALSE
ENSMUSG00000039000,ENSMUSG00000039000,Ube3c,17770,FALSE
ENSMUSG00000053121,ENSMUSG00000053121,Gm5129,27,FALSE
ENSMUSG00000029131,ENSMUSG00000029131,Dnajb6,34082,FALSE
ENSMUSG00000105437,ENSMUSG00000105437,Gm42450,91,FALSE
ENSMUSG00000105439,ENSMUSG00000105439,Gm42806,244,FALSE
ENSMUSG00000025746,ENSMUSG00000025746,Il6,1067,FALSE
ENSMUSG00000025747,ENSMUSG00000025747,Tyms,17485,FALSE
ENSMUSG00000104667,ENSMUSG00000104667,Gm4961,357,FALSE
ENSMUSG00000086815,ENSMUSG00000086815,3110082J24Rik,295,FALSE
ENSMUSG00000044576,ENSMUSG00000044576,Gareml,1277,FALSE
ENSMUSG00000025745,ENSMUSG00000025745,Hadha,21716,FALSE
ENSMUSG00000059447,ENSMUSG00000059447,Hadhb,21755,FALSE
ENSMUSG00000067642,ENSMUSG00000067642,Adgrf3,87,FALSE
ENSMUSG00000075703,ENSMUSG00000075703,Ept1,10822,FALSE
ENSMUSG00000073102,ENSMUSG00000073102,Drc1,124,FALSE
ENSMUSG00000062372,ENSMUSG00000062372,Otof,784,FALSE
ENSMUSG00000029182,ENSMUSG00000029182,1700001C02Rik,566,FALSE
ENSMUSG00000053194,ENSMUSG00000053194,Cib4,28,FALSE
ENSMUSG00000106300,ENSMUSG00000106300,Gm42765,17,FALSE
ENSMUSG00000049265,ENSMUSG00000049265,Kcnk3,306,FALSE
ENSMUSG00000029175,ENSMUSG00000029175,Slc35f6,9889,FALSE
ENSMUSG00000029177,ENSMUSG00000029177,Cenpa,16686,TRUE
ENSMUSG00000029168,ENSMUSG00000029168,Dpysl5,1092,FALSE
ENSMUSG00000029166,ENSMUSG00000029166,Mapre3,6553,FALSE
ENSMUSG00000087258,ENSMUSG00000087258,Gm15461,0,FALSE
ENSMUSG00000038828,ENSMUSG00000038828,Tmem214,20693,FALSE
ENSMUSG00000029165,ENSMUSG00000029165,Agbl5,3506,FALSE
ENSMUSG00000038803,ENSMUSG00000038803,Ost4,35136,TRUE
ENSMUSG00000029163,ENSMUSG00000029163,Emilin1,5239,FALSE
ENSMUSG00000029162,ENSMUSG00000029162,Khk,8170,TRUE
ENSMUSG00000029161,ENSMUSG00000029161,Cgref1,6066,FALSE
ENSMUSG00000045302,ENSMUSG00000045302,Preb,21398,FALSE
ENSMUSG00000006642,ENSMUSG00000006642,Tcf23,1312,FALSE
ENSMUSG00000006641,ENSMUSG00000006641,Slc5a6,5780,FALSE
ENSMUSG00000013622,ENSMUSG00000013622,Atraid,27124,FALSE
ENSMUSG00000013629,ENSMUSG00000013629,Cad,10812,FALSE
ENSMUSG00000029151,ENSMUSG00000029151,Slc30a3,537,FALSE
ENSMUSG00000053856,ENSMUSG00000053856,Dnajc5g,1296,FALSE
ENSMUSG00000062077,ENSMUSG00000062077,Trim54,886,FALSE
